,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
12413,9.002244124,-5.246201214,-2.309291318,2.56,0.649999976,-3.279999971,2.14263
12628,-2.163033972,16.22496665,3.249782354,2.85273,1.769999981,-3.880000114,1.60923
4224,9.960035139,2.870015472,0.350000941,-2.09633,-11.56000042,3.150000095,2.57015
5419,-6.170030287,19.70403035,-2.107993672,-1.25,0.059999999,2.99000001,2.82053
7612,1.762931411,-13.28130948,2.070852206,3.42764,-1.659999967,-4.010000229,2.26261
8657,0.72091472,15.69300537,0.793839121,-0.07,3.819999933,1.549999952,1.55522
1438,-3.013096288,-17.84030886,-3.442763492,-2.5279,3.5,-2,1.00474
6723,7.110396872,8.599248085,-1.789767952,2.39615,3.829999924,-3.089999914,2.06534
3121,-1.964630211,-9.299814175,-10.37678577,-1.11329,0.100000001,0.300000012,1.82704
901,5.759895587,-0.79618716,-8.993740208,-3.16784,0.699999988,4.599999905,1.90314
7120,11.63519847,3.156490601,-4.860012961,-1.059,-4.599999905,4.380000114,0.803562
9338,11.18036728,3.36514456,-4.89964269,-1.43891,-1.950000048,1.730000019,0.993654
85,-46.12869701,-25.57844314,-16.31704282,6.289999962,2.349999905,-2.859999895,2.019999981
5377,-9.688944387,17.88852407,-2.674008293,5.47,0.400000006,-6.21999979,5.29
12354,13.77070615,-3.625744291,-2.827358236,0.179999,3.910000086,-2.289999962,0.602238
2214,3.393910554,-3.880615636,7.515929386,8.17357,-2.900000095,5.099999905,11.3713
4660,4.739997363,-9.060037282,-3.950016671,-5.23267,-3.039999962,-3.869999886,3.34993
4201,11.47002269,-4.260008501,2.770009051,2.2,-3.430000067,-0.039999999,2.06193
5615,1.802017492,-2.842039552,14.5620219,-2.5,-6.599999905,5.980000019,1.59184
518,-50.63006013,26.339581,-2.97071394,0.280000001,-3.619999886,-2.150000095,3.190000057
8184,12.29736313,-1.439159581,-3.073642834,0.248952,2,-0.970000029,1.16211
2790,-0.864653562,15.24575972,1.067118153,-4.25117,-5.5,2.700000048,4.04316
2031,7.371073428,0.177640393,8.502645994,4.91117,-2.099999905,3,3.01364
9270,11.55045787,-1.91139515,-2.658556555,-1.33231,2.799999952,0.07,0.8974
6722,7.962999679,8.70291587,-2.343887735,1.28,-2.339999914,-2.619999886,3.0455
9545,13.7937629,-3.627419842,-2.808839117,0.12,-3.940000057,1.559999943,0.665789
8934,8.137049212,9.290551381,-1.902393967,2.735,3.5,-5.159999847,1.62816
12094,11.6637788,4.609786874,-3.98413172,-1.04416,2.480000019,2.920000076,1.62767
2877,3.395780069,10.95216755,5.69072092,0.293229,-2.299999952,2.900000095,3.69341
7843,8.776977509,1.064716181,-1.892457395,-2.60927,1.710000038,-4.28000021,4.94056
10501,11.6458931,-0.748464865,-4.509222868,-1.5458,1.779999971,2.180000067,0.950142
9231,13.65801708,1.667552423,-3.987203122,0.11563,0.699999988,-3.049999952,0.783626
2537,-7.622816123,-17.14859418,-2.203300538,-0.614595,-0.400000006,-2.900000095,3.77105
11064,9.353205388,6.708238493,-3.264471489,0.784625,-1.409999967,-3.359999895,1.63524
7392,10.54425317,-6.049381744,-0.589245261,0.767988,2.839999914,-4.170000076,1.67295
11387,8.65671378,-4.021006861,-1.00870498,-0.794997,1.309999943,-2.609999895,1.33196
4160,7.349970949,7.909969511,-1.929995551,-0.803,5.139999866,-2.019999981,4.48597
4038,6.22001853,-12.16001611,8.36E-16,0.7015,-3.99000001,7.010000229,2.39341
2037,8.573006884,0.611500578,8.347094166,4.51224,-2.400000095,1.399999976,2.70404
12134,12.00221787,3.067737898,-5.007072737,-0.790185,-2.349999905,-1.659999967,0.783135
2832,0.393647308,15.35169488,0.817782583,1.98066,1.799999952,-0.800000012,2.33348
12709,-6.250356403,18.46058756,2.806284517,0.799641,1.409999967,-0.560000002,1.66948
2869,2.777173365,10.29914776,5.726843286,-0.962467,-1,3.599999905,4.55247
1078,-8.120680878,-16.83714494,3.539368949,1.70899,-1.799999952,3.099999905,2.52363
6802,10.29729632,0.702241926,-2.649669715,-2.77875,2.539999962,-1.50999999,2.19105
646,-49.43785023,-32.09045977,3.842100353,3.220000029,-4.739999771,4.769999981,1.850000024
10024,-9.400384753,-15.16672125,-5.692867564,-3.2536,-1.110000014,-2.210000038,4.75778
1027,-4.668291309,-12.44109427,10.78654044,-6.2522,-0.300000012,-4.5,2.31971
4436,9.39000399,-2.409998296,0.229999718,-5.49533,-1.279999971,4.690000057,3.19075
8182,12.15777707,-1.54858736,-2.985535336,0.735078,2.470000029,-1.049999952,1.18862
3443,4.479950829,12.96002086,3.750007445,-3.18709,3.190000057,-2.210000038,2.91737
1636,-8.621210664,14.90053095,1.246215126,6.58439,-3.400000095,-0.5,8.63785
9179,7.164189626,-2.718940876,-0.925403851,-3.40123,-2.529999971,8.619999886,4.33368
12077,12.19485794,4.515273762,-3.934444794,0.777938,-2.950000048,6.860000134,1.51541
8481,12.83751488,-0.117443943,-3.827264254,0.00450283,-6.159999847,-4.829999924,0.69
823,-2.800053774,1.690037193,18.04003038,1.7,2.099999905,-4.400000095,1.98
10233,1.632039246,14.85766312,-0.699738554,1.55,-0.349999994,3.829999924,2.5875
5788,-3.375481156,-15.43550498,-6.874995743,-1.04,-0.150000006,4.329999924,2.85684
11855,9.35198894,7.137190487,-3.362777879,-0.215323,0.370000005,-3.579999924,2.00814
10014,-0.295385868,-14.14906534,-2.018702177,2.21985,0.790000021,-0.850000024,2.43012
6477,-8.312005698,-19.19597506,-3.862490451,-1.63,-3.150000095,6.119999886,1.53737
5949,-10.71104629,19.50600831,-7.815009384,1.74,1.289999962,-4.010000229,2.00947
9502,10.97580335,2.604193268,-3.355835661,-0.346131,-1.779999971,-3.069999933,1.83528
3050,7.275014802,-5.276159634,4.172993976,1.25282,1.299999952,-1.399999976,4.14
4641,11.20002822,-4.900019799,-1.450002853,1.55482,-0.779999971,-0.769999981,1.16214
12533,-1.005389046,16.168064,2.716606249,-0.828,1.549999952,-3.569999933,2.97547
4566,7.250002547,-6.530002345,-2.380001538,-6.01417,-4.679999828,2.869999886,2.39583
10152,1.28713456,15.71617769,-1.232626855,-1.9218,-2.349999905,0.270000011,1.38
5994,-7.837410185,20.01855672,9.483496085,3.61,9999.990234,9999.990234,2.10632
198,-54.35778989,30.12462774,4.451143113,2.200000048,-0.769999981,4.889999866,1.5
6960,9.477077629,6.473660982,-3.315597391,-2.57402,4.239999771,-0.159999996,1.87504
10642,10.00930987,5.863562793,-4.404063407,-0.8246,5.659999847,-6.449999809,1.11368
10074,1.325571412,16.39711423,-1.21750761,1.95441,-0.379999995,1.710000038,1.55868
11395,10.24745331,2.599364738,-4.255426797,0.557266,1.860000014,1.789999962,2.24992
8431,9.674364764,-4.837283854,-1.811750627,1.14998,-0.340000004,-4.440000057,2.0236
11864,8.82834761,-0.978628705,-2.060262769,-4.81318,0.01,-3.480000019,3.22
7175,13.23638573,1.608054726,-4.482178967,0.918772,-0.270000011,2.400000095,0.964705
12046,13.75200054,2.422737095,-4.660543636,0.168125,-5.190000057,5.369999886,0.546534
10135,1.953014384,16.51273336,-0.414802308,1.1138,0.140000001,1.429999948,1.39719
6761,7.870540933,8.536333363,-2.170553974,0.261996,3.210000038,-2.400000095,2.40532
11919,11.50661913,-0.21534735,-3.138470484,0.903852,-4.28000021,3.900000095,1.88144
8635,-0.743167103,17.28289703,-0.758757669,-2.032,-2.940000057,-2.869999886,1.31947
8690,10.40876922,7.679762295,-3.648244299,0.015,2.49000001,3.589999914,0.982947
6891,8.70022142,6.694546823,-3.825805821,-1.12458,-0.850000024,1.720000029,1.94012
11708,8.114622082,9.414747147,-2.290108988,-2.904,-1.179999948,1.649999976,1.35579
1303,8.57899943,7.985726072,8.69763249,1.56223,-1.100000024,3.599999905,0.738421
4872,-12.64852437,15.38400814,11.6665069,0.08,3.339999914,-2.519999981,4.29737
8779,10.51149161,6.70548775,-1.452664586,-1.316,3.769999981,-3.359999895,1.53737
249,-47.37510418,27.36090743,3.283277273,-0.460000008,-6.139999866,6.610000134,5.670000076
10967,10.52194228,8.03188295,-2.822355577,-0.941999,-6.429999828,2.50999999,1.42842
1600,-3.68914371,-12.82340856,7.805242936,-1.11742,-3.200000048,2.900000095,3.66248
3044,6.892282166,-5.041740422,4.368738298,-1.7553,-2.099999905,-4.800000191,4.37556
9827,-5.199904458,-18.66847752,0.048303187,-0.569563,-0.870000005,2.190000057,1.86384
7065,13.82856255,1.821385068,-4.535243829,0.154766,-1.779999971,4.75,0.678084
4110,0.629947466,-16.48001711,5.370004155,-0.667667,-2.339999914,2.319999933,1.24983
6594,-8.961023843,19.38620134,3.640303169,-1.98,-1.179999948,3.160000086,2.50175
6602,-6.31542649,20.26923852,-2.380801867,2.89,-1.24000001,2.390000105,2.74789
9490,11.77430886,-4.091705422,-2.375275185,-0.839542,0.25999999,1.029999971,1.07044
8498,10.64576868,0.536480674,-3.562362011,-0.495014,7.610000134,10.98999977,2.21526
7810,12.09126909,6.32675444,-4.162497551,0.583,-0.07,2.24000001,1.06889
11251,11.38911911,4.58870423,-3.923212125,-1.16169,0.460000008,-1.700000048,1.69472
9273,11.98285092,-1.626327499,-2.915055988,-0.981445,-4.019999981,-2.24000001,1.20089
10695,9.044041206,4.482109465,-2.801040602,-0.0572,0.980000019,-2.099999905,2.88832
2560,-8.44970416,-16.75064677,-4.498257766,1.94024,2.799999952,2,3.94503
10335,10.89579392,2.290992871,-5.028729007,0.265781,1.50999999,-3.670000076,1.18149
5176,-7.955911592,-20.518023,2.511995849,0.13,-3.329999924,-1.00999999,0.726316
11900,9.276757776,6.834307262,-3.178590451,0.43175,0.99000001,-0.930000007,1.6764
8336,9.398778527,-3.908305004,-1.289135476,-0.784997,3.339999914,1.629999995,1.33271
8748,10.18922769,-5.134431824,-3.956853022,-0.500003,-4.619999886,2.690000057,1.06527
7132,12.73184276,-1.545480047,-3.205430313,-0.050218,-1.970000029,0.639999986,1.54828
3921,10.54997703,-2.269998341,0.189999473,2.7825,7,-3.059999943,1.17421
11394,10.27426863,2.593387062,-4.257951113,0.650936,1.860000014,1.789999962,2.19765
16,-53.89254649,28.25926255,-7.623588516,2.359999895,3.890000105,3.440000057,2
5366,-13.04145382,20.63308818,4.590503614,0.39,0.769999981,-4.409999847,3.25934
1477,-4.696324174,-15.97327107,-5.855454864,-1.34056,3.299999952,-1.700000048,2.07712
8306,13.13073348,-1.346984476,-3.544652359,-0.40342,-2.539999962,-3.980000019,1.32424
1597,-3.221282294,-11.82107148,8.659885817,7.07087,4,-1.100000024,3.27419
1038,-7.454022837,-16.93329847,4.43558361,-1.12965,-3.599999905,5.599999905,1.84684
8914,10.83633742,2.655795522,-3.341580806,-2.96,1.879999995,-5.28000021,1.04105
6528,6.203069021,10.84076428,-0.307901014,-1.22,9999.990234,9999.990234,2.61474
4453,8.249978023,6.229984256,3.159997283,-4.39558,-10.97999954,7.170000076,2.78633
4970,0.100932154,18.33002976,3.010011176,0.23,-8.039999962,-0.899999976,1.82789
10514,8.974301965,9.204417515,-3.864406735,2.33,9999.990234,9999.990234,1.07737
10196,1.029485342,14.68788781,-1.388001493,-0.4195,-2.640000105,1.600000024,1.5641
9979,-2.961679428,-17.36661261,1.119865956,-2.63869,1.470000029,1.679999948,2.5797
5375,-3.057029073,7.210970617,13.94654431,-0.11,-2.279999971,-6.769999981,2.86895
5140,1.058978131,-5.744932901,11.15799173,1.9,-6.519999981,-3.980000019,3.59526
7895,12.55949037,4.724015636,-3.051352348,2.6825,1.049999952,2.25,1.14395
9863,-3.656061662,-18.2292938,1.91138037,0.0305937,2.75999999,2.920000076,1.86313
6381,-10.43750029,-15.71198309,12.41799692,1.08,0.200000003,3.609999895,2.07
627,-58.52922637,-20.17072103,9.010575663,3.799999952,-5.090000153,-2.680000067,3
8043,10.93965636,-0.635668041,-2.787130044,-2.86426,-0.200000003,0.639999986,1.4515
13084,6.434186729,-9.101985782,0.975220375,1.553,-2.190000057,2.170000076,2.45737
339,-52.22041431,-27.7856627,-8.764007583,-1.669999957,-4.75,0.430000007,1.200000048
7055,13.83312358,1.62449882,-4.362498909,0.141484,-2.799999952,4.130000114,0.496316
2764,2.72765193,5.750465231,-11.18288426,-2.20103,-3.099999905,1.799999952,1.65263
7166,10.91560838,2.811130736,-4.600596467,-0.445607,-2.130000114,2.319999933,1.80182
1302,8.520571761,7.948898433,8.721738222,1.96778,-1.100000024,3.599999905,0.762776
1590,-5.51551917,-17.1820736,5.04807186,3.48059,2.599999905,-3.400000095,1.36897
9076,8.139356305,5.912885528,-4.636534745,2.99883,-6.239999771,3.109999895,3.76726
6142,4.585513974,-1.469503337,9.690484938,1.31,-1.220000029,-3.440000057,2.54211
4688,8.299977751,-9.369976336,-2.919995728,-1.89633,-3.890000105,6.659999847,1.69474
6253,2.745984993,-9.617986498,-8.048982534,-1.01,-1.860000014,-2.710000038,2.89316
1542,-0.547852389,-15.40267095,3.588251742,-0.434932,3.200000048,4.400000095,2.04678
1170,-3.114854063,18.34782046,-4.564381663,-1.21732,-3.700000048,5.099999905,1.81523
11452,11.67630329,-4.152107306,-2.333155058,-1.19,0.939999998,-3.00999999,1.03042
7226,12.15180374,2.652506938,-3.591209934,1.80102,-3.539999962,5.820000172,1.11194
9859,-4.147092252,-18.4401977,1.761713346,-1.76912,-0.639999986,2.299999952,1.84521
8052,12.81991956,5.233176501,-4.014151873,-0.434554,3.019999981,2.190000057,0.939816
5367,-12.85750528,20.54894123,3.1805043,-3.77,2.539999962,-4.349999905,2.79632
5552,11.28403258,-1.090004575,-9.546033464,-0.13,-4.420000076,1.769999981,0.956316
897,6.790676861,-3.307818906,8.545519876,2.19214,-3.400000095,5.699999809,1.30499
1849,-1.459199311,15.37993373,3.819703833,1.01821,1.600000024,-2.099999905,4.01966
10876,11.64112715,3.72931978,-3.918171124,-0.349875,-0.479999989,3.539999962,1.30601
8117,12.71356996,0.608774636,-3.468998433,0.132815,-0.839999974,-2.210000038,1.03046
4002,3.689982631,-9.899963328,-4.569987087,-2.378,-2.410000086,3.119999886,3.12181
4744,3.363941101,-13.46505396,3.926012513,1.51,0.949999988,3.079999924,0.968421
6652,11.12246122,4.60863699,-2.004551958,-0.134,-3.230000019,-1.340000033,1.69111
5277,-5.141506967,8.464001865,12.73650767,-3.71,2.769999981,-4.480000019,5.76211
5828,-10.18645911,-17.51198714,15.04648854,1.48,-3.690000057,-8.890000343,1.40421
6182,4.837966329,1.306988869,-11.29201703,0.68,-2.630000114,2.539999962,2.34842
5848,-9.399036337,-19.3830149,-3.628996057,1.54,-2.549999952,4.429999828,1.76737
8444,9.984985879,-4.764580185,-1.990266785,0.272769,3.720000029,-3.970000029,1.69188
2646,0.009296886,4.851403344,-12.23484833,-0.901411,1.799999952,-1.399999976,4.91845
1814,-2.853128984,16.58494742,2.155070756,-5.80774,-1.899999976,5.300000191,3.57546
11791,11.22998,2.802010997,-2.557683669,2.19,0.49000001,-2.25,1.18874
3387,1.775573018,11.2006174,4.582914203,-0.20932,2.400000095,-4.800000191,6.19764
660,-52.41954207,25.42476047,-11.05297868,1.059999943,-1.24000001,0.920000017,2.430000067
3705,7.419969106,8.679966652,-4.009988185,-0.141032,0.850000024,3.75999999,1.97563
207,-52.17721749,-23.4217795,-12.17901591,1.279999971,-3.410000086,2.25999999,1.75
4861,-12.15905524,15.08799585,11.46902595,0.86,1.809999943,-2.849999905,3.99474
3811,-3.44415923,-15.12999996,-3.880012314,-0.84,3.450000048,-7.889999866,1.93604
529,-49.15515285,32.03374045,-3.800084852,7.03000021,-9.710000038,4.840000153,8.460000038
12409,8.882988368,-5.250870108,-2.277874023,2.3625,0.769999981,-2.380000114,1.96105
4599,10.5899928,9.199996905,1.869993118,-2.124,-4.179999828,2.940000057,1.23756
11695,11.8675777,5.48287567,-3.639172146,0.2695,-3.670000076,2.529999971,1.08403
10665,9.480887243,5.100992382,-3.634927154,3.483,3.420000076,1.220000029,2.95368
12932,-0.4644673,18.04502469,-0.457580745,-2.4411,-3.079999924,1.409999967,1.16211
3767,-3.689942511,-16.15000342,1.619998979,-1.97117,-3.99000001,7.679999828,3.10892
1993,7.489883865,6.405475813,8.174292443,-3.01846,-2.099999905,-0.800000012,1.28771
7268,10.56316958,2.751972543,-3.159437601,-0.292661,-0.100000001,2.640000105,1.80368
7712,10.22178487,0.492678502,-2.970306041,0.0337475,4.300000191,-5.190000057,2.29764
2874,3.253108688,10.80914443,5.693196533,-0.257531,-4.699999809,3.099999905,3.63143
2765,2.733711286,5.725341465,-11.15875824,-0.050859,-3,3.099999905,1.48963
9647,12.45832367,-0.602146708,-3.552823054,-0.9212,-1.330000043,-0.709999979,1.59959
6742,10.17301363,1.124977604,-2.72666152,2.391,2.690000057,-5.929999828,2.48612
565,-52.97995646,28.24839849,-1.646643106,-1.340000033,4,2.019999981,1.139999986
8667,9.357467256,5.931741375,-3.697293448,1.056,9999.990234,9999.990234,1.23655
6094,1.769998569,10.92303871,-7.377017767,3.55,-5.510000229,1.909999967,3.70421
7324,13.62552578,-4.001387651,-2.477438432,0.6875,4.380000114,-0.389999986,0.568947
343,-54.24518059,25.74840626,3.2761901,-3.589999914,-10.39000034,-0.629999995,2.5
1141,-5.336807909,18.11087155,-3.070769993,9.76674,3.799999952,4.900000095,2.4756
8621,-0.475273227,18.0165661,-0.471489327,-2.3755,-3.289999962,5.610000134,1.30555
3751,-6.070027593,-17.19999759,-4.76024876,0.88934,-3.900000095,0.189999998,2.34781
3402,4.8700165,-8.999961609,0.711400845,-2.958,-0.330000013,-2.839999914,3.30474
6022,-6.646984373,13.63151806,-9.613015537,0.42,4.329999924,-1.159999967,1.97719
10484,8.880792864,9.696795832,-3.601084689,-0.8052,-3.349999905,0.449999988,1.19999
5701,-2.130963589,-4.758474567,12.4680479,1.8,-2.099999905,2.910000086,5.94368
12870,-1.588020351,18.15592118,-1.118059723,0.361883,4.110000134,-1.139999986,1.14924
11975,10.31354428,-1.289894903,-2.507157648,0.949501,-0.910000026,2.359999895,1.64067
9642,13.08326657,-1.408691146,-3.462474728,-0.0211,2.069999933,-5.349999905,1.35579
4644,4.329961218,-9.659995165,-1.089996911,-4.08467,2.589999914,5.190000057,4.83814
7274,8.898270523,3.187047429,-2.796570252,-4.93601,-0.639999986,2.519999981,2.14263
4265,2.659937714,-17.11001425,1.849199733,1.416,-4.599999905,2.019999981,0.820333
5220,-13.31799282,-6.973534969,19.80252032,-0.04,-4.090000153,-3.329999924,2.86895
11087,11.18031365,-0.381439072,-2.905192487,-1.1734,-0.370000005,2.309999943,1.47528
3404,4.890008002,-8.990028041,0.720001536,-2.80649,0.550000012,-2.559999943,3.3563
11972,11.08869549,5.086367843,-4.830148611,0.04,-1.139999986,2.420000076,1.36032
11306,8.382108776,4.338257829,-3.486771913,0.311147,1.940000057,0.389999986,3.04844
11345,12.3458764,-1.886649499,-3.266878925,-0.172562,-0.629999995,1.940000057,1.23664
2272,-3.990204241,-11.44980893,-10.93543459,-1.85966,-4.800000191,0.200000003,2.13352
12292,9.413961438,2.555906845,-3.675974104,0.20695,-1.049999952,3.839999914,1.74921
10474,6.138612986,9.346597631,-1.201896374,1.1302,-1.25,2,1.28643
9939,-7.308336004,-16.98416583,-5.175103487,2.38272,1.570000052,-2.599999905,2.27421
9493,11.99928773,-4.039605922,-2.406551343,-0.475133,-2.150000095,-2.720000029,1.026
10343,11.14971414,2.618630297,-5.147559111,0.181641,0.99000001,-4.239999771,1.23474
11940,10.97669848,-0.38893755,-2.873715175,-1.15965,-2.180000067,-4.150000095,1.49495
5142,1.181008233,-13.1950049,-2.252006665,-2.21,7.269999981,-3.200000048,2.16684
4012,2.870023016,-10.73998116,-4.309998408,-2.848,-5.389999866,0.959999979,3.68726
10532,9.65448819,-1.816953779,-3.613598345,1.44951,0.090000004,-1.710000038,1.64002
3939,4.289989673,-9.249999264,-0.879999263,-0.275,0.74000001,6.179999828,3.97123
3912,9.830015571,11.61002812,2.349997837,-0.371,4.650000095,-5.449999809,1.35942
5636,3.283977053,-8.9690212,-8.810005075,0.03,2.779999971,-2.670000076,1.69474
6601,-6.316833861,20.27446933,-2.38278504,2.16083,-1.289999962,2.680000067,2.88206
10382,7.435996484,11.67953818,-1.520324033,0.355502,3.710000038,-1.100000024,1.17235
4030,4.760009971,-12.17995121,-0.109999702,-0.111667,-2.910000086,2.910000086,2.43291
2885,3.099241438,8.844436221,6.852090242,-5.12944,4.599999905,-3.200000048,4.62635
10663,9.616585791,5.102574176,-3.661150345,3.78801,3.190000057,1.960000038,2.92633
12021,13.51605105,1.508841213,-3.903070997,0.193898,6.980000019,-1.600000024,1.01798
4960,-6.463467801,18.97500519,5.2514941,1.4,-1.429999948,4.460000038,3.47421
2575,-9.694422566,-16.31917853,-2.312929472,-4.82833,-2.700000048,-4.5,6.29843
12567,-2.527327185,18.97492129,2.209629679,-1.0605,2.609999895,0.409999996,2.65347
13108,9.548254423,-4.606905017,-1.104270274,0.9155,-1.340000033,-4.380000114,2.19226
3840,9.850044701,3.389576026,1.530005702,1.08319,-3.839999914,4.539999962,3.13243
2039,8.842947269,0.710557956,8.294920318,3.84088,10.60000038,-1.600000024,2.87547
5805,-2.551524973,-13.62349688,-7.075505963,1.69,-3.869999886,2.450000048,2.73579
6639,10.61980397,3.788034696,-2.01269179,1.38,-0.899999976,-3.359999895,1.70684
4304,-1.910006178,-16.33004546,-0.560002163,-0.248,-6.079999924,6.579999924,1.80691
2413,-5.066093605,-17.23922243,-1.055985916,-2.52447,0,-2.400000095,2.47417
12565,-2.420924582,18.78578129,2.316833794,1.288,1.399999976,-1.779999971,2.05063
2688,1.317318134,1.625333153,-11.81235707,-0.137512,3.099999905,-2.5,2.66322
2915,5.955553161,7.965797798,6.970697399,-1.10635,-2.799999952,-1.700000048,1.89912
2449,-8.068498763,-16.98257362,-2.384321038,-6.23163,-0.200000003,-0.100000001,3.0829
8111,10.88083475,-0.890677945,-2.901424196,0.066873,-6.610000134,-0.779999971,0.888981
11871,9.060857112,5.887621108,-4.940807725,0.547908,0.170000002,-3.140000105,4.47525
4084,1.150005613,14.5700125,0.890000373,-1.92103,0.910000026,1.049999952,3.3805
2402,-7.437911199,-15.39200001,-8.116747419,2.05474,-5.699999809,5.900000095,2.49227
4235,7.170003447,6.789999821,-0.87000065,-1.885,-9.569999695,9.329999924,4.74526
10741,11.48945321,-5.955213905,-3.375961764,0.35,0.140000001,-2.75999999,1.23272
7800,12.03148921,5.937478566,-3.723146813,0.011,-4.460000038,4.760000229,1.16029
10362,6.184276657,11.40313834,-0.756565906,-3.3852,1.340000033,-3.940000057,1.95185
5731,-4.506531781,-10.59144984,15.08946746,1.75,2.670000076,0.219999999,2.23947
283,-53.33855669,22.4029604,-5.832401043,-3.529999971,-2.109999895,3.00999999,1.169999957
1214,3.594030963,0.429534109,-8.232645253,1.0402,-1.899999976,3.5,7.66077
1450,2.119204593,-11.08752614,6.434809879,-2.83168,-1.399999976,1.399999976,2.02158
4300,-2.17997238,-16.44996785,-0.419998717,0.504556,-6.230000019,5.309999943,2.44526
7433,3.60852868,-12.73213356,2.037156357,-0.227239,2.039999962,1.820000052,1.48935
8071,10.83123986,-1.057173245,-2.699819731,0.636663,-0.99000001,4.420000076,1.63421
2576,-9.884477665,-16.03572579,-3.565718631,4.65413,-2.700000048,-4.5,5.07927
6705,6.38552555,7.689969116,-4.0920116,3.08783,4.179999828,-3.910000086,2.62684
12852,-1.415804551,18.6959346,-1.007213534,0.739123,5.559999943,-1.820000052,1.17421
680,7.189995187,-2.780002984,2.81000013,4.6,2.599999905,3.099999905,8.01
5031,8.829474405,10.0284681,0.763497327,-0.4,-5.400000095,1.419999957,1.90053
1867,4.359128871,3.603657132,-10.63772229,0.497035,-0.100000001,1,0.859758
11296,13.2908887,-0.903719289,-3.607521448,-0.43901,-0.660000026,2.25999999,1.63421
11932,10.43167407,-0.81484299,-2.61636662,0.747968,-6.949999809,4.329999924,1.56881
11838,10.61718661,7.294229993,-3.485001799,0.932635,1.190000057,-2.910000086,1.35345
8286,10.14405962,3.135491396,-4.519602684,-0.251344,1.100000024,-2.519999981,1.99737
11799,9.572563569,7.339942382,-4.844633442,-0.1875,0.839999974,-2.200000048,1.61999
5801,-2.822937414,-14.19304175,-7.093012272,-0.56,-4.210000038,-2.410000086,2.74789
4494,9.599987675,3.309991832,1.099993964,-0.876,0.680000007,-2.349999905,3.64611
5589,5.488999962,-7.938005151,-7.331998478,-0.39,-0.25,-4.179999828,2.62684
2973,8.102511766,-1.156881146,6.872513939,3.10447,3.900000095,-2,2.26226
7131,12.72657979,-1.548263538,-3.20313241,0.006032,-5.809999943,-0.200000003,1.51045
10405,6.076424931,10.53081534,-0.826110656,1.15701,-1.129999995,4.050000191,2.38474
9867,-3.620303007,-18.21247244,1.908195348,0.129021,1.169999957,3.460000038,1.85737
11822,8.97026659,7.432228509,-3.864595573,0.814418,9999.990234,9999.990234,2.47658
3795,-0.089957686,-14.68996777,1.569992285,-0.589667,-5.360000134,1.279999971,3.66588
8371,10.39460837,1.879401834,-3.987181205,3.25261,2.99000001,-4.630000114,1.99126
3700,5.360036456,9.928057777,-3.100009428,1.39567,-4.929999828,2.069999933,3.46735
11942,11.00011644,-0.368827925,-2.884491001,-1.42215,-2.180000067,-3.630000114,1.50602
5080,7.83000214,2.319000324,-5.244001581,-6.24,2.140000105,-6.699999809,2.40895
2044,6.86090955,0.304876963,8.157001398,-1.74388,2,-2.799999952,2.18906
8998,8.57995998,7.52026019,-4.27577668,-1.745,0.319999993,3.730000019,1.70018
10458,8.809051182,10.19315775,-3.337764623,0.2192,-0.620000005,4.320000172,1.31996
4968,2.137474237,5.966980119,11.95501702,-2.81,0.050000001,2.779999971,1.31947
4711,7.680016549,-10.21001504,-0.200000883,-0.93,0.910000026,-5.880000114,1.54947
10852,12.07350344,6.542754304,-4.694202491,-0.923,-2.210000038,3.880000114,1.27347
1876,0.582201138,17.49475864,3.050728934,-1.40565,3.299999952,-1.100000024,1.50789
9902,-2.514442279,-17.56388171,1.094852668,-2.60856,-0.209999993,0.439999998,1.26069
7909,10.43290545,8.01436354,-2.992177822,-0.21,-3.140000105,4.050000191,1.38908
6730,5.721395805,8.181180593,-1.13232126,-7.6523,-5.730000019,3.289999962,2.78966
1190,2.925064125,7.039474108,-8.624999882,-1.45968,-3.400000095,3.099999905,4.13795
1761,1.042072106,10.22268467,-11.24210952,-1.70694,0.800000012,-4.300000191,3.09525
1532,0.339761569,-13.59506992,4.343462561,1.95953,0.400000006,3.5,1.94927
10357,6.320279772,11.48915621,-0.812648218,-1.1586,-1.629999995,-0.589999974,2.12327
1873,4.147993494,2.580977654,-9.937003237,-0.149127,10.69999981,-5.800000191,0.727311
11172,12.37872706,0.227051311,-3.359842572,0.112497,0.779999971,-2.970000029,1.04938
8272,9.845154931,4.482562538,-3.463719307,1.32533,0.100000001,-3.730000019,1.75529
7382,10.24056104,-6.06615526,-0.523147411,-0.14,3.789999962,-0.219999999,1.82789
8817,7.18057604,-7.439671557,-3.60915047,-0.9242,0.300000012,-5.679999828,2.26538
1720,1.482749416,5.76537871,-10.65212419,-2.73184,-1.399999976,3.5,3.43041
12543,-1.317678072,16.75900186,2.788335219,1.41,1.519999981,0.01,2.48884
5959,-10.53107041,18.98341044,-8.364983563,3.3,-1.860000014,5.570000172,1.74316
1428,-2.394938137,-18.56070541,-3.38978624,-1.66798,-3.5,3.200000048,1.13063
12927,8.836235277,8.746296967,-3.773073992,0.468633,-5.320000172,2.470000029,1.77475
3604,-3.209934247,16.1000553,0.219999976,-0.808891,-5.409999847,3.869999886,2.25859
10973,9.159605321,7.44113691,-3.711499301,0.426124,-1.519999981,4,2.97789
