,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
6645,3.383012963,-13.59050929,4.170497529,0.1,-0.819999993,-3.49000001,1.39211
10200,12.74054211,-1.561095265,-3.429192952,-0.141933,-3.329999924,2.549999952,1.28464
3009,-6.638333482,-13.78200702,9.000089616,-3.75281,1,8.800000191,3.08975
6964,8.876009617,8.216012491,-2.05900443,0.48,5.96999979,1.820000052,1.22263
2599,3.400033378,10.6099926,0.300000623,-1,2.099999905,-4.599999905,6.59
13840,10.78174194,-0.550431469,-2.782908129,-1.25882,1.399999976,-2.539999962,1.75781
4244,0.176541952,-10.27122156,7.354508591,-10.9045,-6.079999924,7.570000172,6.25688
7066,-6.753486264,-10.35598529,15.64848933,0.02,-3.400000095,-1.700000048,3.48632
6990,4.377988674,-1.784494307,9.3099842,2.13,-1.019999981,-0.439999998,2.33632
13753,9.934741703,7.216425808,-3.275679791,-0.210203,0.980000019,-2.099999905,2.46444
3750,-1.464677865,15.36089452,3.850778202,1.26716,-3.839999914,-0.02,3.80105
9504,2.217309192,-13.04566638,-2.121879355,1.84836,-2.180000067,2.470000029,1.75541
13356,11.7878982,-4.128678005,-2.347451745,-0.678625,-1.720000029,4.03000021,1.06064
15056,10.2464759,-2.823146671,-1.689307981,0.498996,-2.029999971,1.360000014,1.82789
13325,8.337227981,-4.099408897,-1.648036298,-2.77842,2.349999905,-0.769999981,3.91437
6998,4.775018174,-5.291020075,8.463039791,-1.13,-3.880000114,2.920000076,1.47684
11181,12.13644795,4.513695631,-3.874627186,0.606725,-0.560000002,2.630000114,1.46274
8130,6.030054082,-9.629500182,-10.09302241,1.39,2.130000114,1.409999967,1.31947
8912,10.90154386,-1.393217739,-2.558994991,1.136,2.660000086,-5.630000114,1.55754
4464,-8.465656995,-16.74186656,-4.521479951,3.0084,-3.769999981,4.210000038,3.68964
8998,12.84944994,3.948234987,-4.012366284,0.450582,0.319999993,3.730000019,1.58737
4987,5.362021046,-7.873810693,4.650221053,-3.62824,1.480000019,6.550000191,1.93684
3240,7.910434535,-2.987439493,7.988301478,4.1474,5.099999905,-6.300000191,2.0621
4284,-5.525067447,-18.05310333,0.965219335,-2.52196,-6.559999943,3.160000086,2.47459
10702,7.576414834,-7.152629318,-2.326056262,2.2952,9999.990234,9999.990234,2.05669
4037,5.387210743,-5.885599839,5.87388901,-0.973766,-5.630000114,5.53000021,5.11796
9613,10.22362659,0.487112918,-2.970984613,-0.177014,0.870000005,-2.190000057,2.30781
14984,6.324287819,-9.050053753,0.97722395,1.538,0.129999995,1.549999952,2.43558
3792,1.131808509,16.75293232,0.326772944,3.85412,4.71999979,-0.50999999,1.10017
8616,5.427917145,7.485819205,-3.58049502,-3.99657,-4.769999981,6.190000057,3.86257
8714,9.621436475,7.222045795,-4.142464441,2.47831,6.139999866,4.239999771,2.18182
15052,10.23926959,-2.856103286,-1.685244428,0.583983,-3.450000048,-0.899999976,1.63179
6222,4.890012217,-11.32004522,-2.920012871,-0.788833,1.960000038,-5.150000095,2.02118
12826,7.458031242,8.531460494,-1.768507576,-1.982,-0.569999993,1.330000043,1.92474
8764,9.426449352,7.602543278,-2.364185645,-1.37789,0.769999981,-4.21999979,1.27328
7720,-1.724025648,-11.95995488,-6.754976462,-5.73,4.420000076,-3.559999943,2.22737
6991,10.46698664,-0.704000601,-5.457498873,0.29,-3.75,-0.980000019,2.05789
5818,10.03002519,-3.330012072,-0.180000924,-2.79533,2.890000105,-9.770000458,1.32346
6553,6.239991561,-8.709999177,-3.049996015,-0.559333,-1.549999952,2.900000095,3.29283
9507,2.39147754,-12.85327184,-1.971026312,2.13735,-1.639999986,3.849999905,1.87062
8033,4.459012456,6.626020371,-10.26203078,0.44,2.150000095,2.190000057,1.67053
3640,0.354568638,8.74214405,-12.79607362,1.64363,-2.420000076,7.079999924,2.02314
3619,1.27312815,6.119874454,-10.9380494,-2.22005,-6.239999771,2.00999999,4.01895
9615,10.21655511,0.50843937,-2.968425922,0.671239,-0.200000003,-2.019999981,2.25612
12598,8.946473574,4.481911421,-2.78842507,0.6844,-0.649999976,5.489999771,2.66994
13586,11.17726795,4.971913915,-2.122689134,1.384,1.879999995,0.569999993,1.63421
12019,2.283822737,16.84508507,0.007947721,0.4323,7.429999828,-6.269999981,1.25362
8149,1.351015104,-5.02302618,13.69902066,-2.4,-4.019999981,4.71999979,2.45737
14851,-0.746406767,17.27372129,-0.761467755,-2.1061,-6.550000191,-3.170000076,1.31947
14098,10.21713355,3.122931815,-4.589974179,-3.61386,-2.059999943,-1.710000038,2.32511
9114,10.90810947,-3.329756203,-2.440991263,-0.491248,2.319999933,-3.380000114,1.70363
11037,11.14989971,5.342215144,-4.727932749,0.49112,-0.680000007,1.549999952,1.01655
3914,2.328244233,0.603111777,8.550817098,4.59482,2.799999952,-2.319999933,5.02967
7049,-0.082046576,-16.49603735,3.880011984,-0.6,3.49000001,1.929999948,2.50579
12169,1.281714913,14.37846039,-1.017648037,1.4805,0.899999976,-1.529999971,2.36779
7018,5.257990852,-6.326987792,9.850990518,-1.17,-4.670000076,-0.870000005,1.29526
3311,2.657529187,-8.628760556,8.187444603,1.43458,-3.5,-7.400000095,1.74129
13343,8.510007667,-4.332529786,-1.843788829,-2.19043,0.829999983,-3.390000105,4.53516
10162,10.65367166,-1.948573062,-2.806009103,-0.91521,-1.629999995,0.430000007,1.05763
11302,14.06309349,-0.22092687,-4.254076585,0.301796,2.269999981,-1.110000014,0.953633
7181,-5.367009976,8.933993314,12.68399475,-4.58,2.50999999,-2.880000114,4.91474
12614,8.671429285,4.310525118,-2.496334802,4.2501,-2.069999933,0.660000026,3.65022
12297,6.994866027,11.46115831,-1.223478131,-0.8198,-0.75,3.680000067,1.15823
9154,10.51613031,-4.568175571,-1.802491289,-0.134992,2.339999914,-3.74000001,1.05316
3334,-2.589587607,-18.41821115,-3.223869873,0.264125,-1.700000048,4.300000191,0.968421
8719,8.7858091,7.061675795,-4.263346703,-2.43201,-1.24000001,3.460000038,2.20771
13555,9.550929233,-3.652828138,-1.403552506,10.3495,2.00999999,2.369999886,2.74093
5260,3.772072362,2.379390374,-11.02911794,0.530935,3.329999924,-4.989999771,1.38284
3170,4.700677522,2.44138338,-7.622975478,-3.73461,7.599999905,-3.299999952,8.37394
4066,5.063498992,-6.515452665,6.556585002,-0.528812,9999.990234,9999.990234,1.92474
11750,-4.336572444,-18.50986677,1.598964348,-0.0624698,6.340000153,-6.849999905,1.50041
12146,1.562841482,14.76623091,-0.76502928,1.1975,-0.920000017,-3.349999905,2.91132
10866,10.05652575,1.322353426,-2.643463426,0.39425,-3.200000048,-0.379999995,2.43538
6091,9.940015379,3.798914288,0.490000761,-1.68545,-5.539999962,2.079999924,1.6598
10777,11.10657288,4.699476059,-2.162826596,1.262,-1.049999952,-3.279999971,1.60879
14737,7.993017433,7.971398991,-3.866914363,-3.7882,5.119999886,-1.649999976,1.87081
12967,9.350465213,6.708794058,-3.262750655,0.750875,0.460000008,1.850000024,1.63751
7575,1.789963955,-12.57201625,-4.368506493,0.58,-4.760000229,-1.450000048,2.68737
11947,1.195954923,17.42261126,-1.247346954,-0.161999,-2.50999999,2.480000019,1.35579
5553,-0.049942322,-18.82002845,5.470001475,-2.94365,-0.74000001,3.710000038,1.69887
14102,12.0499676,-1.90751904,-3.226283983,0.626133,9999.990234,9999.990234,1.38284
13373,8.560165075,-4.980961237,-0.514251778,1.85243,3.00999999,0.540000021,3.49644
11685,-1.489544416,-17.81159124,0.698250389,1.13305,1.629999995,1.080000043,1.228
3691,-3.279081641,16.93745374,-7.555283365,-2.96035,0.670000017,5.320000172,2.8399
6626,4.249962739,-10.81005924,-3.680010354,-2.52235,6.980000019,-7.460000038,2.56632
13172,11.32493635,-1.405979531,-3.030857055,0.404517,1.840000033,-2.630000114,1.30256
9386,1.826052695,-14.00806111,1.043941272,-0.506425,1.830000043,-1.840000033,1.94462
7082,-5.978075192,-16.8979695,3.809008273,-2.1,3.589999914,-1.639999986,1.80368
15029,9.085166828,-4.356778609,-1.635653736,0.339,-2.400000095,1.129999995,1.84121
9254,8.74840382,1.490683934,-3.244051379,3.601,1.620000005,-3.809999943,4.20779
12725,11.31512454,5.01500298,-2.13453277,0.952004,3.549999952,1.070000052,1.57853
6739,-6.385994779,5.753033216,12.78901718,0.04,1.779999971,-6.760000229,5.66526
12751,12.08879071,5.932240083,-4.056069396,0.465991,3.099999905,-0.790000021,1.07434
8958,13.83424872,1.63366376,-4.370558886,0.276875,4.070000172,-4.369999886,0.543318
13684,7.322725073,8.549578282,-1.861704795,-1.23,-1.940000057,2.920000076,2.45495
6584,7.020003704,-9.650008756,-3.290006268,-2.499,-3.74000001,2.450000048,2.03126
6992,10.34700282,-0.685002269,-5.471001725,0.2,-3.329999924,-0.439999998,1.67053
13619,11.43792595,3.57307295,-3.846330564,-0.17963,-2,1.419999957,1.21371
13218,9.225822677,-3.298526625,-1.725619922,-2.19792,-3.359999895,1.519999981,2.78757
7577,1.784007633,-12.48098624,-4.390992995,0.92,-3.480000019,-0.870000005,2.26368
3596,-5.921860723,17.73229129,-2.869983807,-4.24353,-3.650000095,1.230000019,2.13481
12050,1.560237885,16.06338862,-0.909668593,-0.488402,-1.409999967,2.180000067,1.47975
7852,-10.69593533,19.46003564,-7.868992168,1.54,-0.910000026,-3.279999971,2.05789
12643,11.48945321,-5.955213905,-3.375961764,0.35,1.429999948,-3.589999914,1.23272
3048,-5.094639643,17.8498869,-4.223429994,2.86093,3.400000095,-0.400000006,2.35234
9128,12.15180374,2.652506938,-3.591209934,1.80102,-2.119999886,-2.789999962,1.11194
12458,10.37350459,-1.833953838,-3.828509893,-0.682595,-0.209999993,-2.950000048,1.25531
14635,-6.334042344,16.99912116,3.988355307,-0.0572,-0.379999995,-3.210000038,1.61674
13030,11.64288146,-0.815617102,-2.991529983,1.63946,1.679999948,3.329999924,1.76737
6104,11.48001155,-4.073902076,2.730004715,1.22,3.079999924,-1.129999995,1.79561
9188,13.03265905,0.672409717,-3.854737071,1.91906,0.540000021,2.720000029,1.1168
3166,5.771944273,7.827604953,10.59247544,-0.347295,5.699999809,-2.200000048,1.84507
5831,8.620003314,-5.772633118,-0.05000002,1.01741,10.31999969,-3.519999981,2.84474
9456,0.352140887,-14.3430894,2.641233713,-0.977161,0.779999971,-2.769999981,2.16615
12318,9.846614937,-0.392295631,-4.063629755,-1.2245,-1.629999995,3.180000067,2.96288
11099,9.74951275,4.976913866,-4.430021101,-3.02688,-0.469999999,-2.539999962,1.33158
4605,-1.728546307,9.063419564,-14.30853604,-3.20912,2.069999933,5.440000057,3.93976
6805,-12.30109358,23.16899355,5.111016987,-0.5,2.369999886,-1.610000014,1.93684
5169,1.461582256,4.031078642,-11.48369269,3.8815,-3.809999943,4.840000153,9.13237
10091,11.91786149,4.645534825,-3.776129326,0.590091,-0.300000012,1.529999971,1.55678
8858,9.58409183,6.484372493,-3.307464612,-3.64855,4.579999924,-0.419999987,1.81475
5192,-2.631493618,11.05715619,-14.448411,1.32232,-1.629999995,-0.029999999,2.64678
9515,1.794817318,-13.24423384,2.09375302,3.26762,-0.730000019,2.890000105,2.3309
5722,8.019963669,7.691404228,0.969995998,-1.26152,-3.390000105,-4.210000038,2.44939
3453,-5.754072665,-10.99546842,-7.707616981,-3.02659,2.200000048,-3.710000038,5.57836
5455,3.149950484,-12.51003487,-0.070000145,-5.23375,-1.169999957,-8.239999771,2.2536
9732,6.557411943,7.696020429,-4.288253832,7.41159,-1.950000048,3.880000114,3.21616
8255,-9.464966268,-18.9149843,9.800977119,-2.17,-1.710000038,1.25999999,1.02895
8021,6.107954765,9.737008577,-9.185989645,0.69,-3.609999895,2.210000038,1.41632
8308,-5.068044856,-16.28700755,-9.358021635,2.18,-0.239999995,-5.110000134,2.10632
12187,0.857300816,13.74385232,-1.350206764,-0.0225,1.559999943,2.980000019,3.00513
8918,9.804491344,-2.048000434,-2.050300013,-2.75,3.920000076,-3.579999924,2.74476
12872,10.82816079,0.644181748,-2.991315529,-1.83005,4.300000191,-2.309999943,2.11842
12992,13.05004155,4.966573936,-4.037163714,-0.442404,3,1.50999999,0.94421
10143,12.56209141,2.90128818,-4.872006666,-0.997641,-0.340000004,1.559999943,0.837293
11127,13.56133823,1.516601707,-3.896539531,-0.475,0.449999988,-1.360000014,1.12579
9600,-2.774751379,-12.81552179,-3.239876911,-0.78865,2.140000105,0.270000011,5.94368
12015,2.365244167,16.92043106,0.110040189,0.289796,-0.560000002,0.850000024,1.55178
3428,0.812147454,-12.19909131,5.215347718,-1.01719,4.380000114,0.930000007,1.63336
13926,13.53008349,1.527670494,-3.914220226,-0.0118747,-1.039999962,2.950000048,1.10933
8856,9.723456731,6.496603517,-3.296387718,-0.43012,4.25,0.870000005,1.45589
2976,-8.019246327,-16.84282698,3.49584043,2.6266,6.5,-6.300000191,2.53201
9364,2.659627377,-13.61208167,1.947214702,1.04341,-2.24000001,2.220000029,1.87935
12663,10.06161827,3.677213491,-1.864119374,-0.3036,-0.02,-4.179999828,2.53291
6474,7.569965061,-6.229968972,-2.149994697,-3.41647,-3.799999952,5.050000191,2.37263
6880,-0.020978797,17.57498392,1.64699849,1.99,9999.990234,9999.990234,2.20316
13161,10.30950419,4.641906255,-3.980026957,0.224199,2.049999952,-5.139999866,1.56024
11450,13.97449847,-3.313366512,-2.945174252,0.455499,1.99000001,-1.320000052,0.589224
13257,12.80774311,-1.670594242,-3.388823244,-0.42,0.200000003,-0.610000014,1.14846
13765,8.187728464,-1.308682417,-1.787641138,-8.74958,9999.990234,9999.990234,3.6739
12437,10.40639399,-1.625127666,-3.86185648,-1.7983,0.600000024,-2.75,1.94209
5756,1.819974743,-11.45995987,0.199999321,2.33067,-3.480000019,2.900000095,3.27837
6028,5.515001398,11.41003523,-2.880012312,0.229763,-1.50999999,2.549999952,3.88949
3214,4.856962179,4.379526894,9.29979018,2.53589,-3.799999952,4.5,4.6
13755,9.36790022,7.139821153,-3.360595384,-0.116676,0.409999996,-2.269999981,2.11311
9024,11.37016749,3.302447111,-4.809502105,-0.0474705,2.49000001,-4.199999809,0.971296
9282,10.18529326,-6.068197036,-0.512323048,-0.3515,1.669999957,2.150000095,1.78068
8368,-9.916920729,-20.04204365,-5.689993922,-1.82,5.050000191,-1.889999986,2.33632
5289,1.775573018,11.2006174,4.582914203,-0.20932,-3.089999914,-2.599999905,6.19764
3024,-9.914899483,-15.99791879,4.450247044,5.01629,-1.700000048,0.800000012,3.86172
5517,1.629998473,-13.36995667,-0.109999596,-2.38667,-4.96999979,2.680000067,3.43386
13870,11.26050263,4.976048655,-4.914631502,0.210709,-2.970000029,2.49000001,1.33158
9455,0.34412764,-14.34407372,2.644123539,-0.936584,0.730000019,-2.539999962,2.14926
11549,12.45832367,-0.602146708,-3.552823054,-0.9212,0.230000004,3.789999962,1.59959
11783,-3.404826005,-18.10651395,1.852888219,-0.790675,0.01,-2.599999905,2.17895
11759,-4.161495454,-18.44563918,1.751584136,-1.30082,0.939999998,-1.99000001,1.79158
10196,11.59705661,-2.088931643,-3.137769119,-0.35882,-2.640000105,1.600000024,1.25177
6979,4.292001646,-4.68000285,7.724499684,-2.05,5.760000229,2.519999981,2.30605
8791,8.722208727,6.699087126,-3.824053484,-1.10666,-3.769999981,4.130000114,1.76535
14925,6.79465767,-11.51367968,-0.698289848,1.033,-0.839999974,1.269999981,1.49379
10739,10.40682531,3.76762401,-0.130008786,-1.01,-0.400000006,-3,2.63193
11590,-3.831588301,-15.85252962,-2.657464297,-2.96554,1.649999976,-2.230000019,2.66855
4068,5.372613576,-7.337663782,6.541213904,-0.624492,-6.599999905,-0.370000005,1.81579
8629,6.756872524,8.5191715,-1.595021848,3.37073,-4.75,2.519999981,2.83632
14918,6.004952276,-11.00071417,-0.476025108,0.11498,-0.289999992,1.700000048,1.75527
6113,11.08995221,-0.300000905,1.509997692,-2.99283,2.950000048,-3.369999886,1.33756
5323,7.820023764,7.540022679,1.36000411,-3.026,-3.160000086,4.800000191,3.23211
59,1.300024632,-12.95997183,-1.800002101,-0.3,4.329999924,-2.839999914,3.45
4984,6.486609544,-8.948043038,2.412004645,-3.2273,3.180000067,6.5,1.96574
5810,11.13001147,0.470000059,1.070001007,0.840667,-3.269999981,-2.170000076,1.99293
6180,8.420011507,-7.24000878,0.400000854,-0.11,-2.720000029,2.039999962,2.44042
7254,-7.066060073,10.6259814,16.3240182,3.71,-0.600000024,-2.039999962,2.23947
12732,11.12135838,4.095973579,-2.572838026,0.1635,3.079999924,0.910000026,1.19963
6592,8.56002136,-9.310017094,-2.840009232,-1.7495,-0.649999976,2.289999962,1.99737
8567,11.60700679,4.474711444,-3.343985735,0.570999,1.710000038,2.769999981,1.05619
13813,8.678915457,6.910456384,-2.820607747,-0.869146,0.479999989,-3.390000105,1.83064
10534,-0.659190929,17.51703493,-0.682112726,-2.088,-0.100000001,-1.580000043,1.29526
13427,10.45605288,-5.441846796,-0.888017034,0.78,-0.189999998,-2.349999905,1.47281
4645,-3.806889003,16.68105447,-7.995451009,9.30022,-4.159999847,4.260000229,3.07559
13676,7.634244801,8.645224002,-1.842860904,-2.1225,0.140000001,-2.75,2.02158
10190,10.10989566,3.143426512,-4.51490593,-0.255498,-3.519999981,3.059999943,1.93099
8707,11.75669131,7.471521393,-3.294373877,0.242005,-3.099999905,3.470000029,1.45505
12106,8.779292323,9.807359853,-1.886946149,0.569,-0.439999998,1.889999986,0.963276
12113,2.884458342,16.2489604,0.504381189,2.1615,-0.889999986,1.639999986,0.984157
5088,-7.130426048,-16.58944318,-0.649388343,-3.46344,3.930000067,-7.289999962,2.41139
13760,9.327828514,7.133139483,-3.366128293,-0.305529,9999.990234,9999.990234,1.97985
3430,0.760245621,-12.37308967,5.106236012,-0.290455,-0.129999995,3.329999924,1.68992
13379,12.28183737,1.367841338,-3.759226865,0.529375,0.99000001,-4.289999962,1.26651
11554,11.62355998,0.274987999,-3.510083887,-0.2848,0.330000013,3.150000095,1.36741
8688,10.89358828,6.88980715,-5.130072721,1.0025,0.519999981,5.960000038,1.65055
14575,-7.479376738,16.81503344,4.661803092,-2.66925,-0.50999999,-2.670000076,4.66552
7595,1.267998871,-11.49903377,-6.629023811,-1.18,0.230000004,-3.890000105,3.29263
8015,4.226988486,-3.165989293,9.687020994,-6.88,1.210000038,5.690000057,2.25158
14182,11.84760675,2.943898809,-3.593558094,0.811343,1.340000033,-3,1.29778
8503,-6.316833861,20.27446933,-2.38278504,2.16083,2.839999914,-3.960000038,2.88206
7065,-5.263018987,-8.233973018,15.01998829,4.99,-1.779999971,4.75,2.83263
13055,10.29606033,-1.865464982,-2.225301647,0.0514333,-0.02,2.309999943,2.26487
12285,7.425040908,11.67443857,-1.512274969,0.2364,-0.720000029,3.140000105,1.1659
9900,7.419319757,5.859689463,-4.410758437,2.91456,-0.920000017,-0.129999995,4.07626
9153,10.34301115,-4.58599428,-1.782057715,-0.58775,9999.990234,9999.990234,1.06773
13349,11.44317781,-4.196899064,-2.304634501,0.0594833,-2.950000048,-1.899999976,1.01684
14987,6.456416511,-9.112383067,0.974672645,1.469,-0.970000029,1.409999967,2.45737
6598,9.129961857,-9.139970796,-2.659991425,-3.31833,-0.790000021,3.269999981,1.44611
5996,1.879975192,14.04996254,-2.679995793,-1.43333,9999.990234,9999.990234,1.56077
8474,-0.795345763,-15.10563743,0.899802183,-0.095,-1.600000024,-1.549999952,2.96579
8796,9.116360821,-0.832246726,-2.183088483,-1.87269,-3.769999981,2.039999962,3.30513
6201,-2.259967061,-16.480023,-0.380000901,0.8,-1.639999986,1.480000019,2.16684
8501,-6.3387164,20.36477977,-2.413601551,1.98,6.28000021,10.25,3.20789
12531,10.55640065,-2.615248569,-3.922273034,1.58041,0.589999974,3.640000105,1.52478
12987,10.55023625,-0.884317373,-2.604140121,0.509926,-0.74000001,2.279999971,1.64246
8800,9.491704313,-0.588423353,-2.320485619,2.85738,0.920000017,-3.380000114,2.62684
12599,8.843713632,4.481551703,-2.774830568,0.786,-4.130000114,0.939999998,2.69947
5075,-5.198905284,-15.21720532,5.464824055,-0.162761,1.539999962,-1.230000019,3.66205
8398,-11.15593971,-18.59600742,-8.388985046,-4.47,-1.75999999,-0.99000001,3.06263
10628,7.94726784,9.393208613,-2.185995442,1.8983,-0.699999988,1.460000038,1.3754
5093,-8.568851236,-16.47113981,-3.744685601,-1.13317,5.760000229,-6.099999905,2.45737
4309,-4.658910712,-16.99549535,0.085113081,-1.35724,-6.989999771,5.820000172,2.23418
11079,6.795572106,5.900277194,-2.489030893,11.5969,1.320000052,-2.549999952,4.83578
9231,13.90551834,-3.577410059,-2.72492754,0.3375,0.699999988,-3.049999952,0.591342
9319,3.406298938,-13.04765297,1.818331259,-1.16339,-1.539999962,3.539999962,1.58588
8506,-0.069852751,17.71251969,-0.092700039,-0.76,2.930000067,-3.589999914,1.49702
14895,8.544704516,5.878671233,-3.125028978,3.6108,2.24000001,3.299999952,2.5158
3157,2.441577982,6.977693586,9.255484338,-0.418038,4.599999905,-3.900000095,2.99168
14121,12.62680304,2.218922591,-4.597736352,0.756864,-0.920000017,-3.579999924,0.794434
12660,10.70872996,-6.534455813,-2.706051021,-0.6656,0.319999993,-4.239999771,1.49331
5852,8.190002015,-6.770002845,-0.699999773,0.699333,2.289999962,3.099999905,3.02632
31,10.90003298,-0.46000349,1.129997995,0.8,-2.900000095,2.950000048,1.84
4156,-3.572001817,-15.10018417,-8.039422982,2.22082,3.99000001,-5.300000191,2.88922
13923,13.51605105,1.508841213,-3.903070997,0.193898,-2.059999943,1.360000014,1.01798
6947,7.770014096,9.393023164,-0.224000182,0.85,5.210000038,3.660000086,1.99737
9631,9.816389832,1.221316576,-2.879670775,1.7385,9999.990234,9999.990234,3.12316
7494,2.783978563,-4.406501279,12.21001171,-0.31,0.270000011,0.99000001,1.85211
2800,8.991562258,-3.606136794,8.508833222,-0.2399,-7.5,3.799999952,1.33888
9480,1.252130934,-13.86780464,-2.489415102,-0.109877,-0.519999981,2.880000114,1.98526
9871,9.178563379,7.191557298,-3.075283848,-0.448462,-2.150000095,2.680000067,2.45005
7267,-13.74891492,21.13651773,8.098483334,2.29,-0.01,2.609999895,3.23211
3900,4.827450514,1.885086097,-9.137680063,-0.35536,4,-3.779999971,2.26023
5999,-1.209950642,-15.69000851,4.220007949,-0.809667,9999.990234,9999.990234,0.837079
14401,-9.14969425,22.85121762,-3.402609176,-1.47475,2.269999981,1.909999967,1.52405
3838,5.600494213,3.641020591,-8.732872418,-2.03694,0.460000008,5.039999962,1.97657
14183,11.62936001,3.057116204,-3.528884348,0.836404,1.610000014,-2.900000095,1.31399
9606,-2.704597616,-12.76781076,-3.274755345,-0.243515,0.660000026,-2.049999952,5.22947
9627,9.922575737,1.079729661,-2.897461102,0.12375,9999.990234,9999.990234,2.81901
12972,9.11512245,6.754458486,-3.115237598,-0.235479,-2,0,1.57699
5995,2.309965483,14.23005425,-2.510011499,-1.75525,9999.990234,9999.990234,1.72455
9831,10.93010814,1.077839747,-2.78776315,1.55118,-0.860000014,1.100000024,1.70827
8870,9.328786654,6.457139683,-3.326376449,-2.36621,-1.970000029,-1.919999957,1.8208
9820,11.41692755,1.225059082,-3.351904318,-1.74904,-0.419999987,2.170000076,1.99853
12525,10.15550778,-2.490249592,-3.799262271,-1.8581,2.289999962,-4.25,1.92134
11216,11.31094442,-1.372530898,-3.042351518,0.432017,1.340000033,-4.659999847,1.31012
8344,-13.34410202,-22.92143934,0.196499939,1.48,2.059999943,-5.210000038,1.28316
4041,2.76395555,-13.9006617,-9.686826609,2.79941,9999.990234,9999.990234,1.28316
15004,9.919463347,-4.41319684,-0.884992073,0.389,0.330000013,-2.930000067,2.25158
5089,-7.163818064,-16.59754766,-0.758857571,3.33394,4.300000191,-7.78000021,2.87482
4494,2.163965522,-1.094080409,-8.011962208,-5.8236,0.680000007,-2.349999905,4.12738
10314,11.32449603,1.861020655,-3.635639431,-0.726717,-4.539999962,1.610000014,1.11879
7262,-13.88357662,21.56792076,7.9354971,4.59,-0.270000011,0.02,4.58789
10188,10.14405962,3.135491396,-4.519602684,-0.251344,-2.470000029,4.050000191,1.99737
11903,-1.151846991,-15.47961851,-1.161373724,2.06233,0.899999976,-1.320000052,2.81551
10834,8.429036658,9.357854296,-1.847130427,-0.963998,-2.400000095,1.230000019,1.23958
8516,3.34153493,12.24533463,-3.751309863,2.81333,-3.349999905,-0.050000001,3.27044
6083,8.279986339,6.089989419,0.969997897,-5.12597,-4.599999905,0.379999995,3.04799
12262,6.251373152,11.44588201,-0.783698136,-2.2356,-2.609999895,-2.019999981,1.83201
5752,1.690052397,-11.52003988,0.190000238,3.48,-2.059999943,2.289999962,3.68
14566,-7.475765214,17.5879336,4.153766394,3.79415,2.390000105,-0.949999988,3.69241
15085,-0.081400401,-18.61133159,1.974934544,3.86608,-2.640000105,-2.529999971,1.8301
4132,-2.610032306,-10.86466373,-12.88407439,4.38399,4,-4.480000019,2.23947
4107,-2.372576138,-6.470884839,-11.29180999,3.26709,-2.730000019,-0.460000008,2.80771
4905,2.073461114,1.359168757,-10.41539343,-3.43871,-8.510000229,7.71999979,2.85285
5734,9.980032682,2.028903088,1.460005761,0.8805,-6.230000019,1.720000029,3.07918
5543,1.759956455,13.34997449,-3.159999059,2.82354,1.210000038,2.549999952,4.21334
10788,11.91281032,5.501027028,-3.618544176,-0.0200008,-0.349999994,-3.690000057,1.15242
4281,-5.436720487,-17.98918818,1.437697507,2.6053,-6.360000134,4.929999828,2.0559
3969,8.158776964,-3.902469395,6.488264295,1.59459,-8.079999924,3.400000095,1.40421
9199,9.646496774,-4.746577834,-2.267697646,0.164,0.469999999,-2.930000067,1.65842
5514,1.499998463,-13.33003624,-0.030000028,-1.57156,-0.419999987,4.949999809,3.24442
4620,-5.203574386,15.01606041,-11.01461027,-1.54917,5.409999847,-6.860000134,3.38036
7231,-10.05095894,16.81502633,12.51400541,2.73,-1.960000038,6.760000229,3.32895
3390,0.874961875,-11.09099764,8.708867704,-2.51446,-6.099999905,6.5,1.20801
6380,-3.550002012,17.24998862,-0.119999866,2.0845,-0.569999993,3.470000029,3.5075
12727,11.42403309,5.250519529,-2.111389077,-1.129,3.5,1.659999967,1.82668
13484,9.213806043,-5.352460357,-2.333150646,2.579,-2.690000057,2.50999999,2.001
7392,3.347035202,9.051981485,-5.415999334,1.87,2.839999914,-4.170000076,5.37474
8155,2.745984993,-9.617986498,-8.048982534,-1.01,9999.990234,9999.990234,2.89316
14814,8.497364515,8.013873708,-3.440897666,1.74545,-0.529999971,1.700000048,1.61112
11705,-5.05554598,-18.771839,-0.250089129,-1.1032,-1.019999981,2.470000029,2.87083
3168,5.868973444,7.978048651,10.53155406,-1.63376,-3.200000048,6.699999809,2.04579
4224,0.127196983,-13.92172658,3.449164571,5.18529,-11.56000042,3.150000095,2.84474
5084,-6.657287277,-16.37068752,0.987246785,-0.846488,4.28000021,-7,2.47174
10953,9.731547938,7.509321972,-2.912831615,0.242188,9999.990234,9999.990234,1.24781
10111,10.64304623,4.788450303,-3.836023809,-0.876709,-0.119999997,1.549999952,1.92826
8108,6.519029944,-4.416023138,-12.65802513,-2.08,1.210000038,-3.200000048,0.714211
2598,6.099976727,4.729981319,6.619976425,5.7,2.099999905,-4.599999905,2.07
14757,-1.458033866,18.56551176,-1.041899023,0.825533,-2.539999962,3.25999999,1.10998
12416,8.974301965,9.204417515,-3.864406735,2.33,0.970000029,-3.180000067,1.07737
8645,10.21086166,1.153385944,-2.747638843,2.60325,11.22999954,0.059999999,2.17622
10596,6.259770953,11.16249899,-0.997371967,-2.256,-2.809999943,-2.829999924,1.79158
